"measurementID","eventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementRemarks"
"Cr49-06_1_m1","Cr49-06","Number of hatched eggs in batch 1","127","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-07_1_m1","Cr49-07","Number of hatched eggs in batch 2","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-08_1_m1","Cr49-08","Number of hatched eggs in batch 3","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-09_1_m1","Cr49-09","Number of hatched eggs in batch 4","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-10_1_m1","Cr49-10","Number of hatched eggs in batch 5","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-11_1_m1","Cr49-11","Number of hatched eggs in batch 6","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-12_1_m1","Cr49-12","Number of hatched eggs in batch 7","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-13_1_m1","Cr49-13","Number of hatched eggs in batch 8","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-14_1_m1","Cr49-14","Number of hatched eggs in batch 9","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-15_1_m1","Cr49-15","Number of hatched eggs in batch 10","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr49-16_1_m2","Cr49-16","Number of hatched eggs in batch 11","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-18_1_m1","Cr50-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-18_1_m2","Cr50-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-02_1_m1","Cr50-02","Mass (PATO:0000125) after 14 days of abstinence","1.2049","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-01_1_m1","Cr50-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","0.7304","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-02_1_m2","Cr50-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.4745","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m1","Cr50-05","Sexual cannibalism (NBO:0020101)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-17_1_m1","Cr50-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m2","Cr50-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-03_1_m1","Cr50-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.248","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m3","Cr50-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.4705","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m4","Cr50-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.009602041","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m5","Cr50-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","0.004","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m6","Cr50-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","6.35e-05","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m7","Cr50-05","Adult (EFO:0001272) lifespan (APO:0000030)","63","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-05_1_m8","Cr50-05","Reproductive life span (VT:0015036)","49","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-16_1_m1","Cr50-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","370","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-04_1_m1","Cr50-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","339","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-06_1_m1","Cr50-06","Number of hatched eggs in batch 1","280","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-07_1_m1","Cr50-07","Number of hatched eggs in batch 2","8","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-08_1_m1","Cr50-08","Number of hatched eggs in batch 3","50","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-09_1_m1","Cr50-09","Number of hatched eggs in batch 4","1","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-10_1_m1","Cr50-10","Number of hatched eggs in batch 5","29","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-11_1_m1","Cr50-11","Number of hatched eggs in batch 6","2","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-12_1_m1","Cr50-12","Number of hatched eggs in batch 7","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-13_1_m1","Cr50-13","Number of hatched eggs in batch 8","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-14_1_m1","Cr50-14","Number of hatched eggs in batch 9","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-15_1_m1","Cr50-15","Number of hatched eggs in batch 10","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr50-16_1_m2","Cr50-16","Number of hatched eggs in batch 11","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-18_1_m1","Cr51-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-18_1_m2","Cr51-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-02_1_m1","Cr51-02","Mass (PATO:0000125) after 14 days of abstinence","1.3518","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-01_1_m1","Cr51-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","0.7482","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-02_1_m2","Cr51-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.6036","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m1","Cr51-05","Sexual cannibalism (NBO:0020101)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-17_1_m1","Cr51-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m2","Cr51-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-03_1_m1","Cr51-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.3651","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m3","Cr51-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.706","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m4","Cr51-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.014708333","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m5","Cr51-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.1024","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m6","Cr51-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.001651613","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m7","Cr51-05","Adult (EFO:0001272) lifespan (APO:0000030)","62","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-05_1_m8","Cr51-05","Reproductive life span (VT:0015036)","48","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-16_1_m1","Cr51-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","380","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-04_1_m1","Cr51-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","377","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-06_1_m1","Cr51-06","Number of hatched eggs in batch 1","260","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-07_1_m1","Cr51-07","Number of hatched eggs in batch 2","47","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-08_1_m1","Cr51-08","Number of hatched eggs in batch 3","21","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-09_1_m1","Cr51-09","Number of hatched eggs in batch 4","49","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-10_1_m1","Cr51-10","Number of hatched eggs in batch 5","3","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-11_1_m1","Cr51-11","Number of hatched eggs in batch 6","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-12_1_m1","Cr51-12","Number of hatched eggs in batch 7","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-13_1_m1","Cr51-13","Number of hatched eggs in batch 8","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-14_1_m1","Cr51-14","Number of hatched eggs in batch 9","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-15_1_m1","Cr51-15","Number of hatched eggs in batch 10","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr51-16_1_m2","Cr51-16","Number of hatched eggs in batch 11","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-18_1_m1","Cr52-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-18_1_m2","Cr52-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-02_1_m1","Cr52-02","Mass (PATO:0000125) after 14 days of abstinence","1.0535","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-01_1_m1","Cr52-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","0.699","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-02_1_m2","Cr52-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.3545","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m1","Cr52-05","Sexual cannibalism (NBO:0020101)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-17_1_m1","Cr52-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m2","Cr52-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-03_1_m1","Cr52-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.1847","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m3","Cr52-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.3904","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m4","Cr52-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.006616949","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m5","Cr52-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.0359","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m6","Cr52-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.000491781","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m7","Cr52-05","Adult (EFO:0001272) lifespan (APO:0000030)","73","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-05_1_m8","Cr52-05","Reproductive life span (VT:0015036)","59","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-16_1_m1","Cr52-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","370","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-04_1_m1","Cr52-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","344","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-06_1_m1","Cr52-06","Number of hatched eggs in batch 1","272","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-07_1_m1","Cr52-07","Number of hatched eggs in batch 2","46","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-08_1_m1","Cr52-08","Number of hatched eggs in batch 3","11","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-09_1_m1","Cr52-09","Number of hatched eggs in batch 4","31","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-10_1_m1","Cr52-10","Number of hatched eggs in batch 5","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-11_1_m1","Cr52-11","Number of hatched eggs in batch 6","5","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-12_1_m1","Cr52-12","Number of hatched eggs in batch 7","5","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-13_1_m1","Cr52-13","Number of hatched eggs in batch 8","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-14_1_m1","Cr52-14","Number of hatched eggs in batch 9","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-15_1_m1","Cr52-15","Number of hatched eggs in batch 10","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr52-16_1_m2","Cr52-16","Number of hatched eggs in batch 11","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-18_1_m1","Cr53-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-18_1_m2","Cr53-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-02_1_m1","Cr53-02","Mass (PATO:0000125) after 14 days of abstinence","1.0965","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-01_1_m1","Cr53-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","0.7933","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-02_1_m2","Cr53-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.3032","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m1","Cr53-05","Sexual cannibalism (NBO:0020101)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-17_1_m1","Cr53-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m2","Cr53-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-03_1_m1","Cr53-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.0548","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m3","Cr53-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.4457","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m4","Cr53-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.013928125","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m5","Cr53-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.1425","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m6","Cr53-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.003097826","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m7","Cr53-05","Adult (EFO:0001272) lifespan (APO:0000030)","46","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-05_1_m8","Cr53-05","Reproductive life span (VT:0015036)","32","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-16_1_m1","Cr53-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","115","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-04_1_m1","Cr53-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","115","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-06_1_m1","Cr53-06","Number of hatched eggs in batch 1","98","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-07_1_m1","Cr53-07","Number of hatched eggs in batch 2","8","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-08_1_m1","Cr53-08","Number of hatched eggs in batch 3","5","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-09_1_m1","Cr53-09","Number of hatched eggs in batch 4","4","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-10_1_m1","Cr53-10","Number of hatched eggs in batch 5","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-11_1_m1","Cr53-11","Number of hatched eggs in batch 6","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-12_1_m1","Cr53-12","Number of hatched eggs in batch 7","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-13_1_m1","Cr53-13","Number of hatched eggs in batch 8","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-14_1_m1","Cr53-14","Number of hatched eggs in batch 9","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-15_1_m1","Cr53-15","Number of hatched eggs in batch 10","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr53-16_1_m2","Cr53-16","Number of hatched eggs in batch 11","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-18_1_m1","Cr54-18","Liming process (AGRO:00000112) treatment (AGRO:00000322)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-18_1_m2","Cr54-18","Phosphorus (CHEBI:28659) treatment (AGRO:00000322)","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-02_1_m1","Cr54-02","Mass (PATO:0000125) after 14 days of abstinence","1.1764","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-01_1_m1","Cr54-01","Initial mass (PATO:0000125) at eclosion (GO:0007562)","0.85","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-02_1_m2","Cr54-02","Weight change (NCIT:C9232) after 14 days of abstinence","0.3264","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m1","Cr54-05","Sexual cannibalism (NBO:0020101)","yes",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-17_1_m1","Cr54-17","Death (GSSO:004103) within first 14 days of egg laying (NCIT:C82474) period","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m2","Cr54-05","Infertile (GSSO:007162) female","no",NA,"https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-03_1_m1","Cr54-03","Weight change (NCIT:C9232) during first 14 days of reproductive life span (VT:0015036)","-0.2006","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m3","Cr54-05","Weight change (NCIT:C9232) during complete reproductive life span (VT:0015036)","-0.4579","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m4","Cr54-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during reproductive life span (VT:0015036)","-0.014309375","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m5","Cr54-05","Weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.1315","g","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m6","Cr54-05","Daily (NCIT:C25473) weight change (NCIT:C9232) during adult (EFO:0001272) lifespan (APO:0000030)","-0.002858696","g/day","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m7","Cr54-05","Adult (EFO:0001272) lifespan (APO:0000030)","46","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-05_1_m8","Cr54-05","Reproductive life span (VT:0015036)","32","days","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-16_1_m1","Cr54-16","Total reproductive success (GSSO:000912) (total number of hatched eggs)","256","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-04_1_m1","Cr54-04","Reproductive success (GSSO:000912) in first 30 days of experiment (SIO:000994)","249","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-06_1_m1","Cr54-06","Number of hatched eggs in batch 1","191","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-07_1_m1","Cr54-07","Number of hatched eggs in batch 2","27","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-08_1_m1","Cr54-08","Number of hatched eggs in batch 3","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-09_1_m1","Cr54-09","Number of hatched eggs in batch 4","31","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-10_1_m1","Cr54-10","Number of hatched eggs in batch 5","7","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
"Cr54-11_1_m1","Cr54-11","Number of hatched eggs in batch 6","0","eggs","https://doi.org/10.3389/fevo.2021.659363",NA
